"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare"
"sp066","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","abundant"
"sp066","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","abundant"
"sp066","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","abundant"
"sp066","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","abundant"
"sp066","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","abundant"
"sp066","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","abundant"
"sp066","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","abundant"
"sp066","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","abundant"
"sp066","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","abundant"
"sp066","GR800",0,"GR",800,"ep","presente","coriacea",0.5724285714,"19","abundant"
"sp066","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","abundant"
"sp066","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","abundant"
"sp066","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","abundant"
"sp066","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","abundant"
"sp066","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","abundant"
"sp066","GR1200",0,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","abundant"
"sp066","MR1200",0,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","abundant"
"sp066","PR1200",0,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","abundant"
"sp066","GR1400",0,"GR",1400,"ep","presente","coriacea",1.001,"28","abundant"
"sp066","MR1400",149,"MR",1400,"ep","presente","coriacea",1.001,"29","abundant"
"sp066","PR1400",0,"PR",1400,"ep","presente","coriacea",1.001,"30","abundant"
"sp067","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","abundant"
"sp067","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","abundant"
"sp067","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","abundant"
"sp067","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","abundant"
"sp067","MR010",313,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","abundant"
"sp067","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","abundant"
"sp067","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","abundant"
"sp067","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","abundant"
"sp067","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","abundant"
"sp067","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","abundant"
"sp067","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","abundant"
"sp067","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","abundant"
"sp067","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","abundant"
"sp067","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","abundant"
"sp067","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","abundant"
"sp067","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","abundant"
"sp067","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","abundant"
"sp067","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","abundant"
"sp067","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","abundant"
"sp067","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","abundant"
"sp067","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","abundant"
"sp067","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","abundant"
"sp067","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","abundant"
"sp067","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","abundant"
"sp067","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","abundant"
"sp067","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","abundant"
"sp067","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","abundant"
"sp067","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,"28","abundant"
"sp067","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,"29","abundant"
"sp067","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,"30","abundant"
"sp074","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","abundant"
"sp074","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","abundant"
"sp074","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","abundant"
"sp074","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","abundant"
"sp074","MR010",15,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","abundant"
"sp074","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","abundant"
"sp074","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","abundant"
"sp074","MR50",4,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","abundant"
"sp074","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","abundant"
"sp074","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","abundant"
"sp074","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","abundant"
"sp074","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","abundant"
"sp074","GR400",0,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","abundant"
"sp074","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","abundant"
"sp074","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","abundant"
"sp074","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","abundant"
"sp074","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","abundant"
"sp074","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","abundant"
"sp074","GR800",0,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","abundant"
"sp074","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","abundant"
"sp074","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","abundant"
"sp074","GR1000",32,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","abundant"
"sp074","MR1000",0,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","abundant"
"sp074","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","abundant"
"sp074","GR1200",6,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","abundant"
"sp074","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","abundant"
"sp074","PR1200",108,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","abundant"
"sp074","GR1400",138,"GR",1400,"ep","ausente","membranacea",1.001,"28","abundant"
"sp074","MR1400",8,"MR",1400,"ep","ausente","membranacea",1.001,"29","abundant"
"sp074","PR1400",26,"PR",1400,"ep","ausente","membranacea",1.001,"30","abundant"
"sp075","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","abundant"
"sp075","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","abundant"
"sp075","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","abundant"
"sp075","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","abundant"
"sp075","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","abundant"
"sp075","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","abundant"
"sp075","GR50",1,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","abundant"
"sp075","MR50",2,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","abundant"
"sp075","PR50",1,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","abundant"
"sp075","GR200",4,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","abundant"
"sp075","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","abundant"
"sp075","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","abundant"
"sp075","GR400",4,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","abundant"
"sp075","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","abundant"
"sp075","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","abundant"
"sp075","GR600",1,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","abundant"
"sp075","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","abundant"
"sp075","PR600",9,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","abundant"
"sp075","GR800",78,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","abundant"
"sp075","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","abundant"
"sp075","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","abundant"
"sp075","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","abundant"
"sp075","MR1000",18,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","abundant"
"sp075","PR1000",2,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","abundant"
"sp075","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","abundant"
"sp075","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","abundant"
"sp075","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","abundant"
"sp075","GR1400",90,"GR",1400,"ep","ausente","membranacea",1.001,"28","abundant"
"sp075","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,"29","abundant"
"sp075","PR1400",45,"PR",1400,"ep","ausente","membranacea",1.001,"30","abundant"
"sp077","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","abundant"
"sp077","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","abundant"
"sp077","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","abundant"
"sp077","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","abundant"
"sp077","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","abundant"
"sp077","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","abundant"
"sp077","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","abundant"
"sp077","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","abundant"
"sp077","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","abundant"
"sp077","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","abundant"
"sp077","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","abundant"
"sp077","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","abundant"
"sp077","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","abundant"
"sp077","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","abundant"
"sp077","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","abundant"
"sp077","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","abundant"
"sp077","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","abundant"
"sp077","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","abundant"
"sp077","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","abundant"
"sp077","MR800",11,"MR",800,"ep","presente","membranacea",0.5724285714,"20","abundant"
"sp077","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","abundant"
"sp077","GR1000",67,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","abundant"
"sp077","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","abundant"
"sp077","PR1000",32,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","abundant"
"sp077","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","abundant"
"sp077","MR1200",69,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","abundant"
"sp077","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","abundant"
"sp077","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","abundant"
"sp077","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","abundant"
"sp077","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","abundant"
"sp079","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","abundant"
"sp079","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","abundant"
"sp079","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","abundant"
"sp079","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","abundant"
"sp079","MR010",42,"MR",10,"ep","presente","membranacea",0.0081428571,"5","abundant"
"sp079","PR010",13,"PR",10,"ep","presente","membranacea",0.0081428571,"6","abundant"
"sp079","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","abundant"
"sp079","MR50",3,"MR",50,"ep","presente","membranacea",0.0367142857,"8","abundant"
"sp079","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","abundant"
"sp079","GR200",2,"GR",200,"ep","presente","membranacea",0.1438571429,"10","abundant"
"sp079","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","abundant"
"sp079","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","abundant"
"sp079","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","abundant"
"sp079","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","abundant"
"sp079","PR400",9,"PR",400,"ep","presente","membranacea",0.2867142857,"15","abundant"
"sp079","GR600",6,"GR",600,"ep","presente","membranacea",0.4295714286,"16","abundant"
"sp079","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","abundant"
"sp079","PR600",7,"PR",600,"ep","presente","membranacea",0.4295714286,"18","abundant"
"sp079","GR800",52,"GR",800,"ep","presente","membranacea",0.5724285714,"19","abundant"
"sp079","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","abundant"
"sp079","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","abundant"
"sp079","GR1000",6,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","abundant"
"sp079","MR1000",12,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","abundant"
"sp079","PR1000",8,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","abundant"
"sp079","GR1200",16,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","abundant"
"sp079","MR1200",35,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","abundant"
"sp079","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","abundant"
"sp079","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,"28","abundant"
"sp079","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","abundant"
"sp079","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,"30","abundant"
"sp080","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","abundant"
"sp080","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","abundant"
"sp080","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","abundant"
"sp080","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","abundant"
"sp080","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","abundant"
"sp080","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","abundant"
"sp080","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","abundant"
"sp080","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","abundant"
"sp080","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","abundant"
"sp080","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","abundant"
"sp080","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","abundant"
"sp080","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","abundant"
"sp080","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","abundant"
"sp080","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","abundant"
"sp080","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","abundant"
"sp080","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","abundant"
"sp080","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","abundant"
"sp080","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","abundant"
"sp080","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","abundant"
"sp080","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","abundant"
"sp080","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","abundant"
"sp080","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","abundant"
"sp080","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","abundant"
"sp080","PR1000",0,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","abundant"
"sp080","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","abundant"
"sp080","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","abundant"
"sp080","PR1200",280,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","abundant"
"sp080","GR1400",140,"GR",1400,"ep","presente","membranacea",1.001,"28","abundant"
"sp080","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,"29","abundant"
"sp080","PR1400",183,"PR",1400,"ep","presente","membranacea",1.001,"30","abundant"
"sp082","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","abundant"
"sp082","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","abundant"
"sp082","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","abundant"
"sp082","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","abundant"
"sp082","MR010",48,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","abundant"
"sp082","PR010",3,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","abundant"
"sp082","GR50",2,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","abundant"
"sp082","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","abundant"
"sp082","PR50",1,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","abundant"
"sp082","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","abundant"
"sp082","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","abundant"
"sp082","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","abundant"
"sp082","GR400",4,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","abundant"
"sp082","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","abundant"
"sp082","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","abundant"
"sp082","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","abundant"
"sp082","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","abundant"
"sp082","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","abundant"
"sp082","GR800",10,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","abundant"
"sp082","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","abundant"
"sp082","PR800",4,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","abundant"
"sp082","GR1000",54,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","abundant"
"sp082","MR1000",35,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","abundant"
"sp082","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","abundant"
"sp082","GR1200",67,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","abundant"
"sp082","MR1200",26,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","abundant"
"sp082","PR1200",297,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","abundant"
"sp082","GR1400",194,"GR",1400,"ep","ausente","membranacea",1.001,"28","abundant"
"sp082","MR1400",34,"MR",1400,"ep","ausente","membranacea",1.001,"29","abundant"
"sp082","PR1400",172,"PR",1400,"ep","ausente","membranacea",1.001,"30","abundant"
"sp084","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","abundant"
"sp084","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","abundant"
"sp084","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","abundant"
"sp084","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","abundant"
"sp084","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","abundant"
"sp084","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","abundant"
"sp084","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","abundant"
"sp084","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","abundant"
"sp084","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","abundant"
"sp084","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","abundant"
"sp084","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","abundant"
"sp084","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","abundant"
"sp084","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","abundant"
"sp084","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","abundant"
"sp084","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","abundant"
"sp084","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","abundant"
"sp084","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","abundant"
"sp084","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","abundant"
"sp084","GR800",94,"GR",800,"ep","presente","membranacea",0.5724285714,"19","abundant"
"sp084","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","abundant"
"sp084","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","abundant"
"sp084","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","abundant"
"sp084","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","abundant"
"sp084","PR1000",18,"PR",1000,"ep","presente","membranacea",0.7152857143,"24","abundant"
"sp084","GR1200",7,"GR",1200,"ep","presente","membranacea",0.8581428571,"25","abundant"
"sp084","MR1200",18,"MR",1200,"ep","presente","membranacea",0.8581428571,"26","abundant"
"sp084","PR1200",65,"PR",1200,"ep","presente","membranacea",0.8581428571,"27","abundant"
"sp084","GR1400",154,"GR",1400,"ep","presente","membranacea",1.001,"28","abundant"
"sp084","MR1400",30,"MR",1400,"ep","presente","membranacea",1.001,"29","abundant"
"sp084","PR1400",92,"PR",1400,"ep","presente","membranacea",1.001,"30","abundant"
"sp085","GR00",0,"GR",0,"ter","presente","membranacea",0.001,"1","abundant"
"sp085","MR00",0,"MR",0,"ter","presente","membranacea",0.001,"2","abundant"
"sp085","PR00",0,"PR",0,"ter","presente","membranacea",0.001,"3","abundant"
"sp085","GR010",0,"GR",10,"ter","presente","membranacea",0.0081428571,"4","abundant"
"sp085","MR010",0,"MR",10,"ter","presente","membranacea",0.0081428571,"5","abundant"
"sp085","PR010",0,"PR",10,"ter","presente","membranacea",0.0081428571,"6","abundant"
"sp085","GR50",0,"GR",50,"ter","presente","membranacea",0.0367142857,"7","abundant"
"sp085","MR50",49,"MR",50,"ter","presente","membranacea",0.0367142857,"8","abundant"
"sp085","PR50",0,"PR",50,"ter","presente","membranacea",0.0367142857,"9","abundant"
"sp085","GR200",20,"GR",200,"ter","presente","membranacea",0.1438571429,"10","abundant"
"sp085","MR200",0,"MR",200,"ter","presente","membranacea",0.1438571429,"11","abundant"
"sp085","PR200",0,"PR",200,"ter","presente","membranacea",0.1438571429,"12","abundant"
"sp085","GR400",100,"GR",400,"ter","presente","membranacea",0.2867142857,"13","abundant"
"sp085","MR400",4,"MR",400,"ter","presente","membranacea",0.2867142857,"14","abundant"
"sp085","PR400",0,"PR",400,"ter","presente","membranacea",0.2867142857,"15","abundant"
"sp085","GR600",21,"GR",600,"ter","presente","membranacea",0.4295714286,"16","abundant"
"sp085","MR600",10,"MR",600,"ter","presente","membranacea",0.4295714286,"17","abundant"
"sp085","PR600",59,"PR",600,"ter","presente","membranacea",0.4295714286,"18","abundant"
"sp085","GR800",204,"GR",800,"ter","presente","membranacea",0.5724285714,"19","abundant"
"sp085","MR800",14,"MR",800,"ter","presente","membranacea",0.5724285714,"20","abundant"
"sp085","PR800",12,"PR",800,"ter","presente","membranacea",0.5724285714,"21","abundant"
"sp085","GR1000",30,"GR",1000,"ter","presente","membranacea",0.7152857143,"22","abundant"
"sp085","MR1000",197,"MR",1000,"ter","presente","membranacea",0.7152857143,"23","abundant"
"sp085","PR1000",144,"PR",1000,"ter","presente","membranacea",0.7152857143,"24","abundant"
"sp085","GR1200",0,"GR",1200,"ter","presente","membranacea",0.8581428571,"25","abundant"
"sp085","MR1200",170,"MR",1200,"ter","presente","membranacea",0.8581428571,"26","abundant"
"sp085","PR1200",0,"PR",1200,"ter","presente","membranacea",0.8581428571,"27","abundant"
"sp085","GR1400",0,"GR",1400,"ter","presente","membranacea",1.001,"28","abundant"
"sp085","MR1400",108,"MR",1400,"ter","presente","membranacea",1.001,"29","abundant"
"sp085","PR1400",16,"PR",1400,"ter","presente","membranacea",1.001,"30","abundant"
"sp088","GR00",0,"GR",0,"ep","presente","membranacea",0.001,"1","abundant"
"sp088","MR00",0,"MR",0,"ep","presente","membranacea",0.001,"2","abundant"
"sp088","PR00",0,"PR",0,"ep","presente","membranacea",0.001,"3","abundant"
"sp088","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,"4","abundant"
"sp088","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,"5","abundant"
"sp088","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,"6","abundant"
"sp088","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,"7","abundant"
"sp088","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,"8","abundant"
"sp088","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,"9","abundant"
"sp088","GR200",0,"GR",200,"ep","presente","membranacea",0.1438571429,"10","abundant"
"sp088","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,"11","abundant"
"sp088","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,"12","abundant"
"sp088","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,"13","abundant"
"sp088","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,"14","abundant"
"sp088","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,"15","abundant"
"sp088","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,"16","abundant"
"sp088","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,"17","abundant"
"sp088","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,"18","abundant"
"sp088","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,"19","abundant"
"sp088","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,"20","abundant"
"sp088","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,"21","abundant"
"sp088","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,"22","abundant"
"sp088","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,"23","abundant"
