"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare"
"sp027","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp027","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp027","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp027","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp027","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp027","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp027","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp027","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp027","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp027","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp027","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp027","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp027","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp027","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp027","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp027","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp027","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp027","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp027","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp027","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp027","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp027","GR1400",1,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp027","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp027","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp028","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,"1","rare"
"sp028","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,"2","rare"
"sp028","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,"3","rare"
"sp028","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,"4","rare"
"sp028","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,"5","rare"
"sp028","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,"6","rare"
"sp028","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,"7","rare"
"sp028","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,"8","rare"
"sp028","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,"9","rare"
"sp028","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,"10","rare"
"sp028","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,"11","rare"
"sp028","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,"12","rare"
"sp028","GR400",61,"GR",400,"ter","ausente","membranacea",0.2867142857,"13","rare"
"sp028","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,"14","rare"
"sp028","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,"15","rare"
"sp028","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,"16","rare"
"sp028","MR600",16,"MR",600,"ter","ausente","membranacea",0.4295714286,"17","rare"
"sp028","PR600",35,"PR",600,"ter","ausente","membranacea",0.4295714286,"18","rare"
"sp028","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,"19","rare"
"sp028","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,"20","rare"
"sp028","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,"21","rare"
"sp028","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,"22","rare"
"sp028","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,"23","rare"
"sp028","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,"24","rare"
"sp028","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,"25","rare"
"sp028","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,"26","rare"
"sp028","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,"27","rare"
"sp028","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,"28","rare"
"sp028","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,"29","rare"
"sp028","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,"30","rare"
"sp029","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp029","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp029","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp029","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp029","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp029","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp029","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp029","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp029","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp029","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp029","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp029","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp029","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp029","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp029","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp029","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp029","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp029","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp029","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp029","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp029","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp029","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp029","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp029","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp029","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp029","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp029","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp029","GR1400",2,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp029","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp029","PR1400",6,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp033","GR00",0,"GR",0,"hemi","ausente","coriacea",0.001,"1","rare"
"sp033","MR00",0,"MR",0,"hemi","ausente","coriacea",0.001,"2","rare"
"sp033","PR00",0,"PR",0,"hemi","ausente","coriacea",0.001,"3","rare"
"sp033","GR010",11,"GR",10,"hemi","ausente","coriacea",0.0081428571,"4","rare"
"sp033","MR010",4,"MR",10,"hemi","ausente","coriacea",0.0081428571,"5","rare"
"sp033","PR010",0,"PR",10,"hemi","ausente","coriacea",0.0081428571,"6","rare"
"sp033","GR50",0,"GR",50,"hemi","ausente","coriacea",0.0367142857,"7","rare"
"sp033","MR50",0,"MR",50,"hemi","ausente","coriacea",0.0367142857,"8","rare"
"sp033","PR50",0,"PR",50,"hemi","ausente","coriacea",0.0367142857,"9","rare"
"sp033","GR200",2,"GR",200,"hemi","ausente","coriacea",0.1438571429,"10","rare"
"sp033","MR200",0,"MR",200,"hemi","ausente","coriacea",0.1438571429,"11","rare"
"sp033","PR200",0,"PR",200,"hemi","ausente","coriacea",0.1438571429,"12","rare"
"sp033","GR400",2,"GR",400,"hemi","ausente","coriacea",0.2867142857,"13","rare"
"sp033","MR400",15,"MR",400,"hemi","ausente","coriacea",0.2867142857,"14","rare"
"sp033","PR400",0,"PR",400,"hemi","ausente","coriacea",0.2867142857,"15","rare"
"sp033","GR600",0,"GR",600,"hemi","ausente","coriacea",0.4295714286,"16","rare"
"sp033","MR600",0,"MR",600,"hemi","ausente","coriacea",0.4295714286,"17","rare"
"sp033","PR600",0,"PR",600,"hemi","ausente","coriacea",0.4295714286,"18","rare"
"sp033","GR800",0,"GR",800,"hemi","ausente","coriacea",0.5724285714,"19","rare"
"sp033","MR800",2,"MR",800,"hemi","ausente","coriacea",0.5724285714,"20","rare"
"sp033","PR800",0,"PR",800,"hemi","ausente","coriacea",0.5724285714,"21","rare"
"sp033","GR1000",2,"GR",1000,"hemi","ausente","coriacea",0.7152857143,"22","rare"
"sp033","MR1000",0,"MR",1000,"hemi","ausente","coriacea",0.7152857143,"23","rare"
"sp033","PR1000",0,"PR",1000,"hemi","ausente","coriacea",0.7152857143,"24","rare"
"sp033","GR1200",1,"GR",1200,"hemi","ausente","coriacea",0.8581428571,"25","rare"
"sp033","MR1200",0,"MR",1200,"hemi","ausente","coriacea",0.8581428571,"26","rare"
"sp033","PR1200",1,"PR",1200,"hemi","ausente","coriacea",0.8581428571,"27","rare"
"sp033","GR1400",1,"GR",1400,"hemi","ausente","coriacea",1.001,"28","rare"
"sp033","MR1400",11,"MR",1400,"hemi","ausente","coriacea",1.001,"29","rare"
"sp033","PR1400",0,"PR",1400,"hemi","ausente","coriacea",1.001,"30","rare"
"sp034","GR00",0,"GR",0,"hemi","ausente","coriacea",0.001,"1","rare"
"sp034","MR00",0,"MR",0,"hemi","ausente","coriacea",0.001,"2","rare"
"sp034","PR00",0,"PR",0,"hemi","ausente","coriacea",0.001,"3","rare"
"sp034","GR010",0,"GR",10,"hemi","ausente","coriacea",0.0081428571,"4","rare"
"sp034","MR010",0,"MR",10,"hemi","ausente","coriacea",0.0081428571,"5","rare"
"sp034","PR010",0,"PR",10,"hemi","ausente","coriacea",0.0081428571,"6","rare"
"sp034","GR50",0,"GR",50,"hemi","ausente","coriacea",0.0367142857,"7","rare"
"sp034","MR50",0,"MR",50,"hemi","ausente","coriacea",0.0367142857,"8","rare"
"sp034","PR50",10,"PR",50,"hemi","ausente","coriacea",0.0367142857,"9","rare"
"sp034","GR200",0,"GR",200,"hemi","ausente","coriacea",0.1438571429,"10","rare"
"sp034","MR200",0,"MR",200,"hemi","ausente","coriacea",0.1438571429,"11","rare"
"sp034","PR200",1,"PR",200,"hemi","ausente","coriacea",0.1438571429,"12","rare"
"sp034","GR400",0,"GR",400,"hemi","ausente","coriacea",0.2867142857,"13","rare"
"sp034","MR400",0,"MR",400,"hemi","ausente","coriacea",0.2867142857,"14","rare"
"sp034","PR400",0,"PR",400,"hemi","ausente","coriacea",0.2867142857,"15","rare"
"sp034","GR600",0,"GR",600,"hemi","ausente","coriacea",0.4295714286,"16","rare"
"sp034","MR600",0,"MR",600,"hemi","ausente","coriacea",0.4295714286,"17","rare"
"sp034","PR600",0,"PR",600,"hemi","ausente","coriacea",0.4295714286,"18","rare"
"sp034","GR800",0,"GR",800,"hemi","ausente","coriacea",0.5724285714,"19","rare"
"sp034","MR800",0,"MR",800,"hemi","ausente","coriacea",0.5724285714,"20","rare"
"sp034","PR800",1,"PR",800,"hemi","ausente","coriacea",0.5724285714,"21","rare"
"sp034","GR1000",0,"GR",1000,"hemi","ausente","coriacea",0.7152857143,"22","rare"
"sp034","MR1000",0,"MR",1000,"hemi","ausente","coriacea",0.7152857143,"23","rare"
"sp034","PR1000",0,"PR",1000,"hemi","ausente","coriacea",0.7152857143,"24","rare"
"sp034","GR1200",0,"GR",1200,"hemi","ausente","coriacea",0.8581428571,"25","rare"
"sp034","MR1200",0,"MR",1200,"hemi","ausente","coriacea",0.8581428571,"26","rare"
"sp034","PR1200",0,"PR",1200,"hemi","ausente","coriacea",0.8581428571,"27","rare"
"sp034","GR1400",0,"GR",1400,"hemi","ausente","coriacea",1.001,"28","rare"
"sp034","MR1400",0,"MR",1400,"hemi","ausente","coriacea",1.001,"29","rare"
"sp034","PR1400",0,"PR",1400,"hemi","ausente","coriacea",1.001,"30","rare"
"sp035","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","rare"
"sp035","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","rare"
"sp035","PR00",0,"PR",0,"ep","presente","coriacea",0.001,"3","rare"
"sp035","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,"4","rare"
"sp035","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,"5","rare"
"sp035","PR010",0,"PR",10,"ep","presente","coriacea",0.0081428571,"6","rare"
"sp035","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,"7","rare"
"sp035","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,"8","rare"
"sp035","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,"9","rare"
"sp035","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","rare"
"sp035","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","rare"
"sp035","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","rare"
"sp035","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","rare"
"sp035","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","rare"
"sp035","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","rare"
"sp035","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","rare"
"sp035","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","rare"
"sp035","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","rare"
"sp035","GR800",0,"GR",800,"ep","presente","coriacea",0.5724285714,"19","rare"
"sp035","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","rare"
"sp035","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","rare"
"sp035","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","rare"
"sp035","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","rare"
"sp035","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","rare"
"sp035","GR1200",24,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","rare"
"sp035","MR1200",2,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","rare"
"sp035","PR1200",0,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","rare"
"sp035","GR1400",0,"GR",1400,"ep","presente","coriacea",1.001,"28","rare"
"sp035","MR1400",2,"MR",1400,"ep","presente","coriacea",1.001,"29","rare"
"sp035","PR1400",0,"PR",1400,"ep","presente","coriacea",1.001,"30","rare"
"sp036","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp036","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp036","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp036","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp036","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp036","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp036","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp036","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp036","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp036","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp036","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp036","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp036","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp036","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp036","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp036","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp036","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp036","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp036","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp036","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp036","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp036","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp036","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp036","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp036","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp036","MR1200",13,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp036","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp036","GR1400",0,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp036","MR1400",11,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp036","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp038","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","rare"
"sp038","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","rare"
"sp038","PR00",0,"PR",0,"ep","presente","coriacea",0.001,"3","rare"
"sp038","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,"4","rare"
"sp038","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,"5","rare"
"sp038","PR010",2,"PR",10,"ep","presente","coriacea",0.0081428571,"6","rare"
"sp038","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,"7","rare"
"sp038","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,"8","rare"
"sp038","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,"9","rare"
"sp038","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","rare"
"sp038","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","rare"
"sp038","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","rare"
"sp038","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","rare"
"sp038","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","rare"
"sp038","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","rare"
"sp038","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","rare"
"sp038","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","rare"
"sp038","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","rare"
"sp038","GR800",42,"GR",800,"ep","presente","coriacea",0.5724285714,"19","rare"
"sp038","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","rare"
"sp038","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","rare"
"sp038","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","rare"
"sp038","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","rare"
"sp038","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","rare"
"sp038","GR1200",0,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","rare"
"sp038","MR1200",0,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","rare"
"sp038","PR1200",0,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","rare"
"sp038","GR1400",0,"GR",1400,"ep","presente","coriacea",1.001,"28","rare"
"sp038","MR1400",0,"MR",1400,"ep","presente","coriacea",1.001,"29","rare"
"sp038","PR1400",0,"PR",1400,"ep","presente","coriacea",1.001,"30","rare"
"sp039","GR00",0,"GR",0,"ter","presente","membranacea",0.001,"1","rare"
"sp039","MR00",0,"MR",0,"ter","presente","membranacea",0.001,"2","rare"
"sp039","PR00",0,"PR",0,"ter","presente","membranacea",0.001,"3","rare"
"sp039","GR010",0,"GR",10,"ter","presente","membranacea",0.0081428571,"4","rare"
"sp039","MR010",0,"MR",10,"ter","presente","membranacea",0.0081428571,"5","rare"
"sp039","PR010",0,"PR",10,"ter","presente","membranacea",0.0081428571,"6","rare"
"sp039","GR50",0,"GR",50,"ter","presente","membranacea",0.0367142857,"7","rare"
"sp039","MR50",0,"MR",50,"ter","presente","membranacea",0.0367142857,"8","rare"
"sp039","PR50",31,"PR",50,"ter","presente","membranacea",0.0367142857,"9","rare"
"sp039","GR200",9,"GR",200,"ter","presente","membranacea",0.1438571429,"10","rare"
"sp039","MR200",0,"MR",200,"ter","presente","membranacea",0.1438571429,"11","rare"
"sp039","PR200",0,"PR",200,"ter","presente","membranacea",0.1438571429,"12","rare"
"sp039","GR400",1,"GR",400,"ter","presente","membranacea",0.2867142857,"13","rare"
"sp039","MR400",1,"MR",400,"ter","presente","membranacea",0.2867142857,"14","rare"
"sp039","PR400",0,"PR",400,"ter","presente","membranacea",0.2867142857,"15","rare"
"sp039","GR600",17,"GR",600,"ter","presente","membranacea",0.4295714286,"16","rare"
"sp039","MR600",0,"MR",600,"ter","presente","membranacea",0.4295714286,"17","rare"
"sp039","PR600",0,"PR",600,"ter","presente","membranacea",0.4295714286,"18","rare"
"sp039","GR800",0,"GR",800,"ter","presente","membranacea",0.5724285714,"19","rare"
"sp039","MR800",0,"MR",800,"ter","presente","membranacea",0.5724285714,"20","rare"
"sp039","PR800",0,"PR",800,"ter","presente","membranacea",0.5724285714,"21","rare"
"sp039","GR1000",0,"GR",1000,"ter","presente","membranacea",0.7152857143,"22","rare"
"sp039","MR1000",0,"MR",1000,"ter","presente","membranacea",0.7152857143,"23","rare"
"sp039","PR1000",0,"PR",1000,"ter","presente","membranacea",0.7152857143,"24","rare"
"sp039","GR1200",0,"GR",1200,"ter","presente","membranacea",0.8581428571,"25","rare"
"sp039","MR1200",0,"MR",1200,"ter","presente","membranacea",0.8581428571,"26","rare"
"sp039","PR1200",0,"PR",1200,"ter","presente","membranacea",0.8581428571,"27","rare"
"sp039","GR1400",0,"GR",1400,"ter","presente","membranacea",1.001,"28","rare"
"sp039","MR1400",0,"MR",1400,"ter","presente","membranacea",1.001,"29","rare"
"sp039","PR1400",0,"PR",1400,"ter","presente","membranacea",1.001,"30","rare"
"sp040","GR00",0,"GR",0,"ter","presente","coriacea",0.001,"1","rare"
"sp040","MR00",0,"MR",0,"ter","presente","coriacea",0.001,"2","rare"
"sp040","PR00",43,"PR",0,"ter","presente","coriacea",0.001,"3","rare"
"sp040","GR010",34,"GR",10,"ter","presente","coriacea",0.0081428571,"4","rare"
"sp040","MR010",14,"MR",10,"ter","presente","coriacea",0.0081428571,"5","rare"
"sp040","PR010",19,"PR",10,"ter","presente","coriacea",0.0081428571,"6","rare"
"sp040","GR50",0,"GR",50,"ter","presente","coriacea",0.0367142857,"7","rare"
"sp040","MR50",3,"MR",50,"ter","presente","coriacea",0.0367142857,"8","rare"
"sp040","PR50",0,"PR",50,"ter","presente","coriacea",0.0367142857,"9","rare"
"sp040","GR200",0,"GR",200,"ter","presente","coriacea",0.1438571429,"10","rare"
"sp040","MR200",0,"MR",200,"ter","presente","coriacea",0.1438571429,"11","rare"
"sp040","PR200",0,"PR",200,"ter","presente","coriacea",0.1438571429,"12","rare"
"sp040","GR400",0,"GR",400,"ter","presente","coriacea",0.2867142857,"13","rare"
"sp040","MR400",0,"MR",400,"ter","presente","coriacea",0.2867142857,"14","rare"
"sp040","PR400",0,"PR",400,"ter","presente","coriacea",0.2867142857,"15","rare"
"sp040","GR600",0,"GR",600,"ter","presente","coriacea",0.4295714286,"16","rare"
"sp040","MR600",0,"MR",600,"ter","presente","coriacea",0.4295714286,"17","rare"
"sp040","PR600",0,"PR",600,"ter","presente","coriacea",0.4295714286,"18","rare"
"sp040","GR800",0,"GR",800,"ter","presente","coriacea",0.5724285714,"19","rare"
"sp040","MR800",0,"MR",800,"ter","presente","coriacea",0.5724285714,"20","rare"
"sp040","PR800",0,"PR",800,"ter","presente","coriacea",0.5724285714,"21","rare"
"sp040","GR1000",0,"GR",1000,"ter","presente","coriacea",0.7152857143,"22","rare"
"sp040","MR1000",0,"MR",1000,"ter","presente","coriacea",0.7152857143,"23","rare"
"sp040","PR1000",0,"PR",1000,"ter","presente","coriacea",0.7152857143,"24","rare"
"sp040","GR1200",0,"GR",1200,"ter","presente","coriacea",0.8581428571,"25","rare"
"sp040","MR1200",0,"MR",1200,"ter","presente","coriacea",0.8581428571,"26","rare"
"sp040","PR1200",0,"PR",1200,"ter","presente","coriacea",0.8581428571,"27","rare"
"sp040","GR1400",0,"GR",1400,"ter","presente","coriacea",1.001,"28","rare"
"sp040","MR1400",0,"MR",1400,"ter","presente","coriacea",1.001,"29","rare"
"sp040","PR1400",0,"PR",1400,"ter","presente","coriacea",1.001,"30","rare"
"sp041","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp041","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp041","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp041","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp041","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp041","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp041","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp041","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp041","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp041","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp041","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp041","PR200",14,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp041","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp041","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp041","PR400",15,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp041","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp041","MR600",5,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp041","PR600",7,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp041","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp041","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp041","PR800",1,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp041","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp041","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp041","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
