"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare"
"sp027","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp027","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp027","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp027","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp027","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp027","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp027","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp027","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp027","GR1400",1,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp027","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp027","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp028","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,"1","rare"
"sp028","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,"2","rare"
"sp028","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,"3","rare"
"sp028","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,"4","rare"
"sp028","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,"5","rare"
"sp028","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,"6","rare"
"sp028","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,"7","rare"
"sp028","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,"8","rare"
"sp028","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,"9","rare"
"sp028","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,"10","rare"
"sp028","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,"11","rare"
"sp028","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,"12","rare"
"sp028","GR400",61,"GR",400,"ter","ausente","membranacea",0.2867142857,"13","rare"
"sp028","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,"14","rare"
"sp028","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,"15","rare"
"sp028","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,"16","rare"
"sp028","MR600",16,"MR",600,"ter","ausente","membranacea",0.4295714286,"17","rare"
"sp028","PR600",35,"PR",600,"ter","ausente","membranacea",0.4295714286,"18","rare"
"sp028","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,"19","rare"
"sp028","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,"20","rare"
"sp028","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,"21","rare"
"sp028","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,"22","rare"
"sp028","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,"23","rare"
"sp028","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,"24","rare"
"sp028","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,"25","rare"
"sp028","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,"26","rare"
"sp028","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,"27","rare"
"sp028","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,"28","rare"
"sp028","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,"29","rare"
"sp028","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,"30","rare"
"sp029","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp029","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp029","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp029","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp029","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp029","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp029","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp029","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp029","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp029","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp029","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp029","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp029","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp029","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp029","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp029","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp029","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp029","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp029","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp029","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp029","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp029","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp029","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp029","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp029","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp029","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp029","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp029","GR1400",2,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp029","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp029","PR1400",6,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp030","GR00",101,"GR",0,"ter","ausente","coriacea",0.001,"1","abundant"
"sp030","MR00",277,"MR",0,"ter","ausente","coriacea",0.001,"2","abundant"
"sp030","PR00",399,"PR",0,"ter","ausente","coriacea",0.001,"3","abundant"
"sp030","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","abundant"
"sp030","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","abundant"
"sp030","PR010",51,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","abundant"
"sp030","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","abundant"
"sp030","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","abundant"
"sp030","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","abundant"
"sp030","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","abundant"
"sp030","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","abundant"
"sp030","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","abundant"
"sp030","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","abundant"
"sp030","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","abundant"
"sp030","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","abundant"
"sp030","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","abundant"
"sp030","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","abundant"
"sp030","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","abundant"
"sp030","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","abundant"
"sp030","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","abundant"
"sp030","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","abundant"
"sp030","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","abundant"
"sp030","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","abundant"
"sp030","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","abundant"
"sp030","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","abundant"
"sp030","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","abundant"
"sp030","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","abundant"
"sp030","GR1400",0,"GR",1400,"ter","ausente","coriacea",1.001,"28","abundant"
"sp030","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,"29","abundant"
"sp030","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,"30","abundant"
"sp031","GR00",0,"GR",0,"hemi","ausente","coriacea",0.001,"1","abundant"
"sp031","MR00",0,"MR",0,"hemi","ausente","coriacea",0.001,"2","abundant"
"sp031","PR00",0,"PR",0,"hemi","ausente","coriacea",0.001,"3","abundant"
"sp031","GR010",98,"GR",10,"hemi","ausente","coriacea",0.0081428571,"4","abundant"
"sp031","MR010",80,"MR",10,"hemi","ausente","coriacea",0.0081428571,"5","abundant"
"sp031","PR010",0,"PR",10,"hemi","ausente","coriacea",0.0081428571,"6","abundant"
"sp031","GR50",11,"GR",50,"hemi","ausente","coriacea",0.0367142857,"7","abundant"
"sp031","MR50",0,"MR",50,"hemi","ausente","coriacea",0.0367142857,"8","abundant"
"sp031","PR50",34,"PR",50,"hemi","ausente","coriacea",0.0367142857,"9","abundant"
"sp031","GR200",0,"GR",200,"hemi","ausente","coriacea",0.1438571429,"10","abundant"
"sp031","MR200",2,"MR",200,"hemi","ausente","coriacea",0.1438571429,"11","abundant"
"sp031","PR200",0,"PR",200,"hemi","ausente","coriacea",0.1438571429,"12","abundant"
"sp031","GR400",0,"GR",400,"hemi","ausente","coriacea",0.2867142857,"13","abundant"
"sp031","MR400",0,"MR",400,"hemi","ausente","coriacea",0.2867142857,"14","abundant"
"sp031","PR400",0,"PR",400,"hemi","ausente","coriacea",0.2867142857,"15","abundant"
"sp031","GR600",0,"GR",600,"hemi","ausente","coriacea",0.4295714286,"16","abundant"
"sp031","MR600",0,"MR",600,"hemi","ausente","coriacea",0.4295714286,"17","abundant"
"sp031","PR600",0,"PR",600,"hemi","ausente","coriacea",0.4295714286,"18","abundant"
"sp031","GR800",0,"GR",800,"hemi","ausente","coriacea",0.5724285714,"19","abundant"
"sp031","MR800",0,"MR",800,"hemi","ausente","coriacea",0.5724285714,"20","abundant"
"sp031","PR800",0,"PR",800,"hemi","ausente","coriacea",0.5724285714,"21","abundant"
"sp031","GR1000",0,"GR",1000,"hemi","ausente","coriacea",0.7152857143,"22","abundant"
"sp031","MR1000",1,"MR",1000,"hemi","ausente","coriacea",0.7152857143,"23","abundant"
"sp031","PR1000",8,"PR",1000,"hemi","ausente","coriacea",0.7152857143,"24","abundant"
"sp031","GR1200",0,"GR",1200,"hemi","ausente","coriacea",0.8581428571,"25","abundant"
"sp031","MR1200",3,"MR",1200,"hemi","ausente","coriacea",0.8581428571,"26","abundant"
"sp031","PR1200",0,"PR",1200,"hemi","ausente","coriacea",0.8581428571,"27","abundant"
"sp031","GR1400",0,"GR",1400,"hemi","ausente","coriacea",1.001,"28","abundant"
"sp031","MR1400",5,"MR",1400,"hemi","ausente","coriacea",1.001,"29","abundant"
"sp031","PR1400",0,"PR",1400,"hemi","ausente","coriacea",1.001,"30","abundant"
"sp032","GR00",0,"GR",0,"hemi","ausente","membranacea",0.001,"1","abundant"
"sp032","MR00",0,"MR",0,"hemi","ausente","membranacea",0.001,"2","abundant"
"sp032","PR00",0,"PR",0,"hemi","ausente","membranacea",0.001,"3","abundant"
"sp032","GR010",0,"GR",10,"hemi","ausente","membranacea",0.0081428571,"4","abundant"
"sp032","MR010",0,"MR",10,"hemi","ausente","membranacea",0.0081428571,"5","abundant"
"sp032","PR010",0,"PR",10,"hemi","ausente","membranacea",0.0081428571,"6","abundant"
"sp032","GR50",3,"GR",50,"hemi","ausente","membranacea",0.0367142857,"7","abundant"
"sp032","MR50",35,"MR",50,"hemi","ausente","membranacea",0.0367142857,"8","abundant"
"sp032","PR50",0,"PR",50,"hemi","ausente","membranacea",0.0367142857,"9","abundant"
"sp032","GR200",13,"GR",200,"hemi","ausente","membranacea",0.1438571429,"10","abundant"
"sp032","MR200",59,"MR",200,"hemi","ausente","membranacea",0.1438571429,"11","abundant"
"sp032","PR200",9,"PR",200,"hemi","ausente","membranacea",0.1438571429,"12","abundant"
"sp032","GR400",49,"GR",400,"hemi","ausente","membranacea",0.2867142857,"13","abundant"
"sp032","MR400",9,"MR",400,"hemi","ausente","membranacea",0.2867142857,"14","abundant"
"sp032","PR400",2,"PR",400,"hemi","ausente","membranacea",0.2867142857,"15","abundant"
"sp032","GR600",169,"GR",600,"hemi","ausente","membranacea",0.4295714286,"16","abundant"
"sp032","MR600",12,"MR",600,"hemi","ausente","membranacea",0.4295714286,"17","abundant"
"sp032","PR600",9,"PR",600,"hemi","ausente","membranacea",0.4295714286,"18","abundant"
"sp032","GR800",275,"GR",800,"hemi","ausente","membranacea",0.5724285714,"19","abundant"
"sp032","MR800",36,"MR",800,"hemi","ausente","membranacea",0.5724285714,"20","abundant"
"sp032","PR800",0,"PR",800,"hemi","ausente","membranacea",0.5724285714,"21","abundant"
"sp032","GR1000",0,"GR",1000,"hemi","ausente","membranacea",0.7152857143,"22","abundant"
"sp032","MR1000",151,"MR",1000,"hemi","ausente","membranacea",0.7152857143,"23","abundant"
"sp032","PR1000",0,"PR",1000,"hemi","ausente","membranacea",0.7152857143,"24","abundant"
"sp032","GR1200",0,"GR",1200,"hemi","ausente","membranacea",0.8581428571,"25","abundant"
"sp032","MR1200",0,"MR",1200,"hemi","ausente","membranacea",0.8581428571,"26","abundant"
"sp032","PR1200",0,"PR",1200,"hemi","ausente","membranacea",0.8581428571,"27","abundant"
"sp032","GR1400",0,"GR",1400,"hemi","ausente","membranacea",1.001,"28","abundant"
"sp032","MR1400",0,"MR",1400,"hemi","ausente","membranacea",1.001,"29","abundant"
"sp032","PR1400",0,"PR",1400,"hemi","ausente","membranacea",1.001,"30","abundant"
"sp033","GR00",0,"GR",0,"hemi","ausente","coriacea",0.001,"1","rare"
"sp033","MR00",0,"MR",0,"hemi","ausente","coriacea",0.001,"2","rare"
"sp033","PR00",0,"PR",0,"hemi","ausente","coriacea",0.001,"3","rare"
"sp033","GR010",11,"GR",10,"hemi","ausente","coriacea",0.0081428571,"4","rare"
"sp033","MR010",4,"MR",10,"hemi","ausente","coriacea",0.0081428571,"5","rare"
"sp033","PR010",0,"PR",10,"hemi","ausente","coriacea",0.0081428571,"6","rare"
"sp033","GR50",0,"GR",50,"hemi","ausente","coriacea",0.0367142857,"7","rare"
"sp033","MR50",0,"MR",50,"hemi","ausente","coriacea",0.0367142857,"8","rare"
"sp033","PR50",0,"PR",50,"hemi","ausente","coriacea",0.0367142857,"9","rare"
"sp033","GR200",2,"GR",200,"hemi","ausente","coriacea",0.1438571429,"10","rare"
"sp033","MR200",0,"MR",200,"hemi","ausente","coriacea",0.1438571429,"11","rare"
"sp033","PR200",0,"PR",200,"hemi","ausente","coriacea",0.1438571429,"12","rare"
"sp033","GR400",2,"GR",400,"hemi","ausente","coriacea",0.2867142857,"13","rare"
"sp033","MR400",15,"MR",400,"hemi","ausente","coriacea",0.2867142857,"14","rare"
"sp033","PR400",0,"PR",400,"hemi","ausente","coriacea",0.2867142857,"15","rare"
"sp033","GR600",0,"GR",600,"hemi","ausente","coriacea",0.4295714286,"16","rare"
"sp033","MR600",0,"MR",600,"hemi","ausente","coriacea",0.4295714286,"17","rare"
"sp033","PR600",0,"PR",600,"hemi","ausente","coriacea",0.4295714286,"18","rare"
"sp033","GR800",0,"GR",800,"hemi","ausente","coriacea",0.5724285714,"19","rare"
"sp033","MR800",2,"MR",800,"hemi","ausente","coriacea",0.5724285714,"20","rare"
"sp033","PR800",0,"PR",800,"hemi","ausente","coriacea",0.5724285714,"21","rare"
"sp033","GR1000",2,"GR",1000,"hemi","ausente","coriacea",0.7152857143,"22","rare"
"sp033","MR1000",0,"MR",1000,"hemi","ausente","coriacea",0.7152857143,"23","rare"
"sp033","PR1000",0,"PR",1000,"hemi","ausente","coriacea",0.7152857143,"24","rare"
"sp033","GR1200",1,"GR",1200,"hemi","ausente","coriacea",0.8581428571,"25","rare"
"sp033","MR1200",0,"MR",1200,"hemi","ausente","coriacea",0.8581428571,"26","rare"
"sp033","PR1200",1,"PR",1200,"hemi","ausente","coriacea",0.8581428571,"27","rare"
"sp033","GR1400",1,"GR",1400,"hemi","ausente","coriacea",1.001,"28","rare"
"sp033","MR1400",11,"MR",1400,"hemi","ausente","coriacea",1.001,"29","rare"
"sp033","PR1400",0,"PR",1400,"hemi","ausente","coriacea",1.001,"30","rare"
"sp034","GR00",0,"GR",0,"hemi","ausente","coriacea",0.001,"1","rare"
"sp034","MR00",0,"MR",0,"hemi","ausente","coriacea",0.001,"2","rare"
"sp034","PR00",0,"PR",0,"hemi","ausente","coriacea",0.001,"3","rare"
"sp034","GR010",0,"GR",10,"hemi","ausente","coriacea",0.0081428571,"4","rare"
"sp034","MR010",0,"MR",10,"hemi","ausente","coriacea",0.0081428571,"5","rare"
"sp034","PR010",0,"PR",10,"hemi","ausente","coriacea",0.0081428571,"6","rare"
"sp034","GR50",0,"GR",50,"hemi","ausente","coriacea",0.0367142857,"7","rare"
"sp034","MR50",0,"MR",50,"hemi","ausente","coriacea",0.0367142857,"8","rare"
"sp034","PR50",10,"PR",50,"hemi","ausente","coriacea",0.0367142857,"9","rare"
"sp034","GR200",0,"GR",200,"hemi","ausente","coriacea",0.1438571429,"10","rare"
"sp034","MR200",0,"MR",200,"hemi","ausente","coriacea",0.1438571429,"11","rare"
"sp034","PR200",1,"PR",200,"hemi","ausente","coriacea",0.1438571429,"12","rare"
"sp034","GR400",0,"GR",400,"hemi","ausente","coriacea",0.2867142857,"13","rare"
"sp034","MR400",0,"MR",400,"hemi","ausente","coriacea",0.2867142857,"14","rare"
"sp034","PR400",0,"PR",400,"hemi","ausente","coriacea",0.2867142857,"15","rare"
"sp034","GR600",0,"GR",600,"hemi","ausente","coriacea",0.4295714286,"16","rare"
"sp034","MR600",0,"MR",600,"hemi","ausente","coriacea",0.4295714286,"17","rare"
"sp034","PR600",0,"PR",600,"hemi","ausente","coriacea",0.4295714286,"18","rare"
"sp034","GR800",0,"GR",800,"hemi","ausente","coriacea",0.5724285714,"19","rare"
"sp034","MR800",0,"MR",800,"hemi","ausente","coriacea",0.5724285714,"20","rare"
"sp034","PR800",1,"PR",800,"hemi","ausente","coriacea",0.5724285714,"21","rare"
"sp034","GR1000",0,"GR",1000,"hemi","ausente","coriacea",0.7152857143,"22","rare"
"sp034","MR1000",0,"MR",1000,"hemi","ausente","coriacea",0.7152857143,"23","rare"
"sp034","PR1000",0,"PR",1000,"hemi","ausente","coriacea",0.7152857143,"24","rare"
"sp034","GR1200",0,"GR",1200,"hemi","ausente","coriacea",0.8581428571,"25","rare"
"sp034","MR1200",0,"MR",1200,"hemi","ausente","coriacea",0.8581428571,"26","rare"
"sp034","PR1200",0,"PR",1200,"hemi","ausente","coriacea",0.8581428571,"27","rare"
"sp034","GR1400",0,"GR",1400,"hemi","ausente","coriacea",1.001,"28","rare"
"sp034","MR1400",0,"MR",1400,"hemi","ausente","coriacea",1.001,"29","rare"
"sp034","PR1400",0,"PR",1400,"hemi","ausente","coriacea",1.001,"30","rare"
"sp035","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","rare"
"sp035","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","rare"
"sp035","PR00",0,"PR",0,"ep","presente","coriacea",0.001,"3","rare"
"sp035","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,"4","rare"
"sp035","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,"5","rare"
"sp035","PR010",0,"PR",10,"ep","presente","coriacea",0.0081428571,"6","rare"
"sp035","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,"7","rare"
"sp035","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,"8","rare"
"sp035","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,"9","rare"
"sp035","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","rare"
"sp035","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","rare"
"sp035","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","rare"
"sp035","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","rare"
"sp035","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","rare"
"sp035","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","rare"
"sp035","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","rare"
"sp035","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","rare"
"sp035","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","rare"
"sp035","GR800",0,"GR",800,"ep","presente","coriacea",0.5724285714,"19","rare"
"sp035","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","rare"
"sp035","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","rare"
"sp035","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","rare"
"sp035","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","rare"
"sp035","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","rare"
"sp035","GR1200",24,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","rare"
"sp035","MR1200",2,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","rare"
"sp035","PR1200",0,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","rare"
"sp035","GR1400",0,"GR",1400,"ep","presente","coriacea",1.001,"28","rare"
"sp035","MR1400",2,"MR",1400,"ep","presente","coriacea",1.001,"29","rare"
"sp035","PR1400",0,"PR",1400,"ep","presente","coriacea",1.001,"30","rare"
"sp036","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,"1","rare"
"sp036","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,"2","rare"
"sp036","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,"3","rare"
"sp036","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,"4","rare"
"sp036","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,"5","rare"
"sp036","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,"6","rare"
"sp036","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,"7","rare"
"sp036","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,"8","rare"
"sp036","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,"9","rare"
"sp036","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,"10","rare"
"sp036","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,"11","rare"
"sp036","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,"12","rare"
"sp036","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,"13","rare"
"sp036","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,"14","rare"
"sp036","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,"15","rare"
"sp036","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,"16","rare"
"sp036","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,"17","rare"
"sp036","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,"18","rare"
"sp036","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,"19","rare"
"sp036","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,"20","rare"
"sp036","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,"21","rare"
"sp036","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,"22","rare"
"sp036","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,"23","rare"
"sp036","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,"24","rare"
"sp036","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,"25","rare"
"sp036","MR1200",13,"MR",1200,"ter","ausente","coriacea",0.8581428571,"26","rare"
"sp036","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,"27","rare"
"sp036","GR1400",0,"GR",1400,"ter","ausente","coriacea",1.001,"28","rare"
"sp036","MR1400",11,"MR",1400,"ter","ausente","coriacea",1.001,"29","rare"
"sp036","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,"30","rare"
"sp037","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","abundant"
"sp037","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","abundant"
"sp037","PR00",0,"PR",0,"ep","presente","coriacea",0.001,"3","abundant"
"sp037","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,"4","abundant"
"sp037","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,"5","abundant"
"sp037","PR010",0,"PR",10,"ep","presente","coriacea",0.0081428571,"6","abundant"
"sp037","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,"7","abundant"
"sp037","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,"8","abundant"
"sp037","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,"9","abundant"
"sp037","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","abundant"
"sp037","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","abundant"
"sp037","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","abundant"
"sp037","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","abundant"
"sp037","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","abundant"
"sp037","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","abundant"
"sp037","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","abundant"
"sp037","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","abundant"
"sp037","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","abundant"
"sp037","GR800",0,"GR",800,"ep","presente","coriacea",0.5724285714,"19","abundant"
"sp037","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","abundant"
"sp037","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","abundant"
"sp037","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","abundant"
"sp037","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","abundant"
"sp037","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","abundant"
"sp037","GR1200",50,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","abundant"
"sp037","MR1200",3,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","abundant"
"sp037","PR1200",166,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","abundant"
"sp037","GR1400",110,"GR",1400,"ep","presente","coriacea",1.001,"28","abundant"
"sp037","MR1400",2,"MR",1400,"ep","presente","coriacea",1.001,"29","abundant"
"sp037","PR1400",71,"PR",1400,"ep","presente","coriacea",1.001,"30","abundant"
"sp038","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","rare"
"sp038","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","rare"
